year,lat,lon,value
1895,0.47120418848167844,350.0,0.109184265
1895,8.010471204188477,0.0,0.4013157
1895,8.010471204188477,10.0,0.37992287
1895,8.010471204188477,20.0,-0.0673008
1895,8.010471204188477,30.0,-0.11272812
1895,8.010471204188477,40.0,0.30652046
1895,8.010471204188477,50.0,0.2368927
1895,8.010471204188477,60.0,0.32406807
1895,8.010471204188477,70.0,0.16990662
1895,8.010471204188477,80.0,0.15058708
1895,8.010471204188477,90.0,-0.11033058
1895,8.010471204188477,100.0,0.033924103
1895,8.010471204188477,110.0,-0.19877243
1895,8.010471204188477,120.0,-0.1745243
1895,8.010471204188477,130.0,0.014636993
1895,8.010471204188477,140.0,0.057146072
1895,8.010471204188477,150.0,0.14879799
1895,8.010471204188477,160.0,0.1962719
1895,8.010471204188477,170.0,0.29366684
1895,8.010471204188477,180.0,0.4137268
1895,8.010471204188477,190.0,0.45495033
1895,8.010471204188477,200.0,0.5025711
1895,8.010471204188477,210.0,0.5338974
1895,8.010471204188477,220.0,0.4815235
1895,8.010471204188477,230.0,0.4235897
1895,8.010471204188477,240.0,0.30467606
1895,8.010471204188477,250.0,0.25824738
1895,8.010471204188477,260.0,0.30052567
1895,8.010471204188477,270.0,0.25486755
1895,8.010471204188477,280.0,0.19812584
1895,8.010471204188477,290.0,0.22293091
1895,8.010471204188477,300.0,0.252676
1895,8.010471204188477,310.0,0.06902313
1895,8.010471204188477,320.0,0.040578842
1895,8.010471204188477,330.0,0.1816845
1895,8.010471204188477,340.0,0.30513573
1895,8.010471204188477,350.0,0.32476234
1895,15.54973821989529,0.0,-0.013912201
1895,15.54973821989529,10.0,-0.075977325
1895,15.54973821989529,20.0,-0.07780647
1895,15.54973821989529,30.0,0.069667816
1895,15.54973821989529,40.0,-0.1674614
1895,15.54973821989529,50.0,-0.11935425
1895,15.54973821989529,60.0,0.13331032
1895,15.54973821989529,70.0,0.2026825
1895,15.54973821989529,80.0,0.09766579
1895,15.54973821989529,90.0,0.08194733
1895,15.54973821989529,100.0,0.5295887
1895,15.54973821989529,110.0,-0.06717682
1895,15.54973821989529,120.0,-0.10241127
1895,15.54973821989529,130.0,-0.01042366
1895,15.54973821989529,140.0,0.06544495
1895,15.54973821989529,150.0,0.06760979
1895,15.54973821989529,160.0,0.02702713
1895,15.54973821989529,170.0,0.19535065
1895,15.54973821989529,180.0,0.44816017
1895,15.54973821989529,190.0,0.6631222
1895,15.54973821989529,200.0,0.80135345
1895,15.54973821989529,210.0,0.8919678
1895,15.54973821989529,220.0,0.76836395
1895,15.54973821989529,230.0,0.55644035
1895,15.54973821989529,240.0,0.30548477
1895,15.54973821989529,250.0,0.21825218
1895,15.54973821989529,260.0,0.094501495
1895,15.54973821989529,270.0,-0.053401947
1895,15.54973821989529,280.0,0.21681023
1895,15.54973821989529,290.0,0.22306061
1895,15.54973821989529,300.0,0.16856003
1895,15.54973821989529,310.0,0.15573311
1895,15.54973821989529,320.0,0.13718033
1895,15.54973821989529,330.0,0.3838024
1895,15.54973821989529,340.0,0.61125183
1895,15.54973821989529,350.0,0.26504898
1895,23.089005235602087,0.0,0.4444332
1895,23.089005235602087,10.0,0.19139671
1895,23.089005235602087,20.0,0.24921417
1895,23.089005235602087,30.0,0.37148094
1895,23.089005235602087,40.0,0.44472313
1895,23.089005235602087,50.0,0.0922184
1895,23.089005235602087,60.0,0.111982346
1895,23.089005235602087,70.0,-0.13866234
1895,23.089005235602087,80.0,-0.26573563
1895,23.089005235602087,90.0,0.13413239
1895,23.089005235602087,100.0,0.3150444
1895,23.089005235602087,110.0,0.87989235
1895,23.089005235602087,120.0,-0.058763504
1895,23.089005235602087,130.0,-0.4226799
1895,23.089005235602087,140.0,-0.15536308
1895,23.089005235602087,150.0,-0.06838989
1895,23.089005235602087,160.0,-0.0074920654
1895,23.089005235602087,170.0,-0.19172859
1895,23.089005235602087,180.0,-0.24785042
1895,23.089005235602087,190.0,-0.05790329
1895,23.089005235602087,200.0,0.35430145
1895,23.089005235602087,210.0,0.6647892
1895,23.089005235602087,220.0,0.74572945
1895,23.089005235602087,230.0,0.6104946
1895,23.089005235602087,240.0,0.16993904
1895,23.089005235602087,250.0,0.6483059
1895,23.089005235602087,260.0,-0.37478638
1895,23.089005235602087,270.0,-0.11746597
1895,23.089005235602087,280.0,0.08857727
1895,23.089005235602087,290.0,0.3197708
1895,23.089005235602087,300.0,0.345253
1895,23.089005235602087,310.0,0.34404373
1895,23.089005235602087,320.0,0.29075432
1895,23.089005235602087,330.0,0.2564907
1895,23.089005235602087,340.0,0.47377014
1895,23.089005235602087,350.0,0.6111164
1895,30.6282722513089,0.0,0.5112915
1895,30.6282722513089,10.0,0.5521374
1895,30.6282722513089,20.0,0.3101349
1895,30.6282722513089,30.0,-0.0102005005
1895,30.6282722513089,40.0,0.3195114
1895,30.6282722513089,50.0,0.54218674
1895,30.6282722513089,60.0,0.62994766
1895,30.6282722513089,70.0,-0.25278473
1895,30.6282722513089,80.0,-1.2820287
1895,30.6282722513089,90.0,-0.2944045
1895,30.6282722513089,100.0,-0.09275019
1895,30.6282722513089,110.0,0.1729784
1895,30.6282722513089,120.0,0.23233032
1895,30.6282722513089,130.0,-0.26953316
1895,30.6282722513089,140.0,-0.042570114
1895,30.6282722513089,150.0,0.055976868
1895,30.6282722513089,160.0,-0.060655594
1895,30.6282722513089,170.0,-0.22989464
1895,30.6282722513089,180.0,-0.5763798
1895,30.6282722513089,190.0,-0.7160702
1895,30.6282722513089,200.0,-0.5503731
1895,30.6282722513089,210.0,-0.16459656
1895,30.6282722513089,220.0,0.22649574
1895,30.6282722513089,230.0,0.43385124
1895,30.6282722513089,240.0,0.48436928
1895,30.6282722513089,250.0,0.59373856
1895,30.6282722513089,260.0,0.02994728
1895,30.6282722513089,270.0,0.08896637
1895,30.6282722513089,280.0,-0.095026016
1895,30.6282722513089,290.0,0.020727158
1895,30.6282722513089,300.0,0.14822197
1895,30.6282722513089,310.0,0.15786934
1895,30.6282722513089,320.0,0.05615425
1895,30.6282722513089,330.0,-0.059703827
1895,30.6282722513089,340.0,0.22107887
1895,30.6282722513089,350.0,0.58976173
1895,38.16753926701571,0.0,0.24659348
1895,38.16753926701571,10.0,0.37540054
1895,38.16753926701571,20.0,0.5891571
1895,38.16753926701571,30.0,0.7206373
1895,38.16753926701571,40.0,0.5506544
1895,38.16753926701571,50.0,0.5264225
1895,38.16753926701571,60.0,0.23460197
1895,38.16753926701571,70.0,-0.22605324
1895,38.16753926701571,80.0,0.56017876
1895,38.16753926701571,90.0,0.6017331
1895,38.16753926701571,100.0,0.28192025
1895,38.16753926701571,110.0,-0.15324116
1895,38.16753926701571,120.0,0.0017576218
1895,38.16753926701571,130.0,0.06781864
1895,38.16753926701571,140.0,-0.11782265
1895,38.16753926701571,150.0,0.4367218
1895,38.16753926701571,160.0,0.73579025
1895,38.16753926701571,170.0,0.44128036
1895,38.16753926701571,180.0,0.088786125
1895,38.16753926701571,190.0,-0.26328564
1895,38.16753926701571,200.0,-0.5306454
1895,38.16753926701571,210.0,-0.5616312
1895,38.16753926701571,220.0,-0.10714054
1895,38.16753926701571,230.0,0.3539076
1895,38.16753926701571,240.0,0.51685905
1895,38.16753926701571,250.0,0.7272768
1895,38.16753926701571,260.0,0.33537865
1895,38.16753926701571,270.0,-1.196784
1895,38.16753926701571,280.0,-0.531065
1895,38.16753926701571,290.0,0.08412933
1895,38.16753926701571,300.0,0.19330978
1895,38.16753926701571,310.0,0.29517937
1895,38.16753926701571,320.0,0.064769745
1895,38.16753926701571,330.0,-0.18433762
1895,38.16753926701571,340.0,-0.28341484
1895,38.16753926701571,350.0,0.07826233
1895,45.70680628272251,0.0,0.025797844
1895,45.70680628272251,10.0,0.4330368
1895,45.70680628272251,20.0,0.51078224
1895,45.70680628272251,30.0,1.1004686
1895,45.70680628272251,40.0,0.8268614
1895,45.70680628272251,50.0,0.38020706
1895,45.70680628272251,60.0,0.08900356
1895,45.70680628272251,70.0,-0.04511738
1895,45.70680628272251,80.0,0.2680521
1895,45.70680628272251,90.0,0.6810446
1895,45.70680628272251,100.0,0.6577251
1895,45.70680628272251,110.0,0.7096522
1895,45.70680628272251,120.0,0.6964357
1895,45.70680628272251,130.0,0.5631728
1895,45.70680628272251,140.0,0.7359991
1895,45.70680628272251,150.0,0.7302966
1895,45.70680628272251,160.0,1.0444574
1895,45.70680628272251,170.0,0.84058523
1895,45.70680628272251,180.0,0.31672478
1895,45.70680628272251,190.0,-0.22997189
1895,45.70680628272251,200.0,-0.3973465
1895,45.70680628272251,210.0,-0.48141575
1895,45.70680628272251,220.0,-0.2844906
1895,45.70680628272251,230.0,0.21920109
1895,45.70680628272251,240.0,0.6981344
1895,45.70680628272251,250.0,1.1464572
1895,45.70680628272251,260.0,0.67033386
1895,45.70680628272251,270.0,0.26131296
1895,45.70680628272251,280.0,-0.12520838
1895,45.70680628272251,290.0,0.15187931
1895,45.70680628272251,300.0,0.5643883
1895,45.70680628272251,310.0,0.70175743
1895,45.70680628272251,320.0,0.10913372
1895,45.70680628272251,330.0,-0.24347305
1895,45.70680628272251,340.0,-0.26371765
1895,45.70680628272251,350.0,-0.3688984
1895,53.24607329842931,0.0,-0.3606186
1895,53.24607329842931,10.0,0.2519102
1895,53.24607329842931,20.0,1.2407207
1895,53.24607329842931,30.0,1.332798
1895,53.24607329842931,40.0,0.3959632
1895,53.24607329842931,50.0,-0.1718769
1895,53.24607329842931,60.0,-0.34606886
1895,53.24607329842931,70.0,-0.14195442
1895,53.24607329842931,80.0,0.15873432
1895,53.24607329842931,90.0,0.8390348
1895,53.24607329842931,100.0,0.5473299
1895,53.24607329842931,110.0,0.5974417
1895,53.24607329842931,120.0,0.56855273
1895,53.24607329842931,130.0,0.61183786
1895,53.24607329842931,140.0,1.5555645
1895,53.24607329842931,150.0,0.03536606
1895,53.24607329842931,160.0,1.0214249
1895,53.24607329842931,170.0,0.38255453
1895,53.24607329842931,180.0,0.1188488
1895,53.24607329842931,190.0,-0.3680272
1895,53.24607329842931,200.0,-0.52655077
1895,53.24607329842931,210.0,-0.49083757
1895,53.24607329842931,220.0,-0.19167328
1895,53.24607329842931,230.0,-0.42435455
1895,53.24607329842931,240.0,-0.08602423
1895,53.24607329842931,250.0,0.44769597
1895,53.24607329842931,260.0,0.6358056
1895,53.24607329842931,270.0,0.52799195
1895,53.24607329842931,280.0,0.48821712
1895,53.24607329842931,290.0,0.9433994
1895,53.24607329842931,300.0,0.6829474
1895,53.24607329842931,310.0,0.18027663
1895,53.24607329842931,320.0,-0.120152
1895,53.24607329842931,330.0,-0.8559737
1895,53.24607329842931,340.0,-0.8213606
1895,53.24607329842931,350.0,-0.8030977
1895,60.785340314136135,0.0,-0.52153015
1895,60.785340314136135,10.0,-0.23394728
1895,60.785340314136135,20.0,0.5581007
1895,60.785340314136135,30.0,0.67956305
1895,60.785340314136135,40.0,0.26637495
1895,60.785340314136135,50.0,0.2524475
1895,60.785340314136135,60.0,0.36853862
1895,60.785340314136135,70.0,0.49712622
1895,60.785340314136135,80.0,0.67962766
1895,60.785340314136135,90.0,0.6408398
1895,60.785340314136135,100.0,0.43520212
1895,60.785340314136135,110.0,0.4684701
1895,60.785340314136135,120.0,0.47258568
1895,60.785340314136135,130.0,1.0123839
1895,60.785340314136135,140.0,0.93117046
1895,60.785340314136135,150.0,1.2749166
1895,60.785340314136135,160.0,1.3615153
1895,60.785340314136135,170.0,2.112031
1895,60.785340314136135,180.0,0.84086317
1895,60.785340314136135,190.0,-0.21012414
1895,60.785340314136135,200.0,-1.4919989
1895,60.785340314136135,210.0,-1.1193402
1895,60.785340314136135,220.0,-0.81823826
1895,60.785340314136135,230.0,-1.0823541
1895,60.785340314136135,240.0,-0.26077533
1895,60.785340314136135,250.0,-0.05000162
1895,60.785340314136135,260.0,0.018878937
1895,60.785340314136135,270.0,0.3724289
1895,60.785340314136135,280.0,0.55251694
1895,60.785340314136135,290.0,1.0294366
1895,60.785340314136135,300.0,0.9161824
1895,60.785340314136135,310.0,0.17982888
1895,60.785340314136135,320.0,0.27158713
1895,60.785340314136135,330.0,-0.6713381
1895,60.785340314136135,340.0,-0.91342735
1895,60.785340314136135,350.0,-0.74509907
1895,68.32460732984293,0.0,-0.5270605
1895,68.32460732984293,10.0,-0.47849226
1895,68.32460732984293,20.0,-0.12191486
1895,68.32460732984293,30.0,0.15344977
1895,68.32460732984293,40.0,0.29579306
1895,68.32460732984293,50.0,0.8950968
1895,68.32460732984293,60.0,1.4480891
1895,68.32460732984293,70.0,1.1000004
1895,68.32460732984293,80.0,0.9409456
1895,68.32460732984293,90.0,0.6093788
1895,68.32460732984293,100.0,0.32406807
1895,68.32460732984293,110.0,0.25024605
1895,68.32460732984293,120.0,0.3933859
1895,68.32460732984293,130.0,0.386796
1895,68.32460732984293,140.0,0.3376751
1895,68.32460732984293,150.0,0.8292074
1895,68.32460732984293,160.0,1.0733175
1895,68.32460732984293,170.0,1.7754364
1895,68.32460732984293,180.0,1.8099279
1895,68.32460732984293,190.0,1.4764137
1895,68.32460732984293,200.0,-0.36505413
1895,68.32460732984293,210.0,-1.0830717
1895,68.32460732984293,220.0,-0.49365044
1895,68.32460732984293,230.0,-0.14295483
1895,68.32460732984293,240.0,-0.39481354
1895,68.32460732984293,250.0,0.08408165
1895,68.32460732984293,260.0,0.55351543
1895,68.32460732984293,270.0,-0.22222519
1895,68.32460732984293,280.0,0.7046499
1895,68.32460732984293,290.0,0.8823166
1895,68.32460732984293,300.0,0.11100483
1895,68.32460732984293,310.0,-0.2604313
1895,68.32460732984293,320.0,-0.9008999
1895,68.32460732984293,330.0,-1.0854082
1895,68.32460732984293,340.0,-1.7680597
1895,68.32460732984293,350.0,-0.3695872
1895,75.86387434554973,0.0,0.5111337
1895,75.86387434554973,10.0,0.1204257
1895,75.86387434554973,20.0,-1.1800232
1895,75.86387434554973,30.0,-1.1954494
1895,75.86387434554973,40.0,-0.41833305
1895,75.86387434554973,50.0,0.36618137
1895,75.86387434554973,60.0,0.75189686
1895,75.86387434554973,70.0,0.8285599
1895,75.86387434554973,80.0,0.82634735
1895,75.86387434554973,90.0,0.8668308
1895,75.86387434554973,100.0,0.6914797
1895,75.86387434554973,110.0,0.6189928
1895,75.86387434554973,120.0,0.5814419
1895,75.86387434554973,130.0,0.6213083
1895,75.86387434554973,140.0,0.83693695
1895,75.86387434554973,150.0,1.1420145
1895,75.86387434554973,160.0,1.164712
1895,75.86387434554973,170.0,1.3104916
1895,75.86387434554973,180.0,1.7184572
1895,75.86387434554973,190.0,1.6907177
1895,75.86387434554973,200.0,1.1681461
1895,75.86387434554973,210.0,0.7852125
1895,75.86387434554973,220.0,0.65588665
1895,75.86387434554973,230.0,0.70322037
1895,75.86387434554973,240.0,0.44770432
1895,75.86387434554973,250.0,0.51616096
1895,75.86387434554973,260.0,-0.0027675629
1895,75.86387434554973,270.0,0.345253
1895,75.86387434554973,280.0,0.0951252
1895,75.86387434554973,290.0,-0.47078037
1895,75.86387434554973,300.0,-0.37700558
1895,75.86387434554973,310.0,-0.042152405
1895,75.86387434554973,320.0,0.054676056
1895,75.86387434554973,330.0,-0.0604496
1895,75.86387434554973,340.0,-0.120718
1895,75.86387434554973,350.0,-0.33907413
1895,83.40314136125653,0.0,0.10803795
1895,83.40314136125653,10.0,-0.20405483
1895,83.40314136125653,20.0,-0.26635742
1895,83.40314136125653,30.0,-0.19744873
1895,83.40314136125653,40.0,-0.09698105
1895,83.40314136125653,50.0,-0.055253983
1895,83.40314136125653,60.0,0.14777851
1895,83.40314136125653,70.0,0.30865097
1895,83.40314136125653,80.0,0.30620098
1895,83.40314136125653,90.0,0.20489025
1895,83.40314136125653,100.0,0.22563839
1895,83.40314136125653,110.0,0.42833138
1895,83.40314136125653,120.0,0.46821594
1895,83.40314136125653,130.0,0.43580627
1895,83.40314136125653,140.0,0.30311966
1895,83.40314136125653,150.0,0.31556892
1895,83.40314136125653,160.0,0.33403015
1895,83.40314136125653,170.0,0.42401314
1895,83.40314136125653,180.0,0.36281013
1895,83.40314136125653,190.0,0.25905418
1895,83.40314136125653,200.0,0.3097744
1895,83.40314136125653,210.0,0.33249664
1895,83.40314136125653,220.0,0.27616882
1895,83.40314136125653,230.0,0.47966385
1895,83.40314136125653,240.0,0.44480515
1895,83.40314136125653,250.0,0.2952652
1895,83.40314136125653,260.0,0.27738762
1895,83.40314136125653,270.0,0.33058167
1895,83.40314136125653,280.0,0.43237686
1895,83.40314136125653,290.0,0.5437851
1895,83.40314136125653,300.0,0.6846123
1895,83.40314136125653,310.0,0.8529663
1895,83.40314136125653,320.0,0.94932175
1895,83.40314136125653,330.0,0.9409504
1895,83.40314136125653,340.0,0.5990162
1895,83.40314136125653,350.0,0.50813293
1900,-90.0,0.0,0.64006424
1900,-90.0,10.0,0.6400757
1900,-90.0,20.0,0.6399269
1900,-90.0,30.0,0.63926315
1900,-90.0,40.0,0.63913727
1900,-90.0,50.0,0.6390648
1900,-90.0,60.0,0.639019
1900,-90.0,70.0,0.6390228
1900,-90.0,80.0,0.63899994
1900,-90.0,90.0,0.63900375
1900,-90.0,100.0,0.63905334
1900,-90.0,110.0,0.63908005
1900,-90.0,120.0,0.6390991
1900,-90.0,130.0,0.6387367
1900,-90.0,140.0,0.638649
1900,-90.0,150.0,0.638752
1900,-90.0,160.0,0.6388931
1900,-90.0,170.0,0.6389694
1900,-90.0,180.0,0.6393318
1900,-90.0,190.0,0.6393242
1900,-90.0,200.0,0.639328
1900,-90.0,210.0,0.63936615
1900,-90.0,220.0,0.63941574
1900,-90.0,230.0,0.6398468
1900,-90.0,240.0,0.6400604
1900,-90.0,250.0,0.64007187
1900,-90.0,260.0,0.64007187
1900,-90.0,270.0,0.64006424
1900,-90.0,280.0,0.64006424
1900,-90.0,290.0,0.64006424
1900,-90.0,300.0,0.6400604
1900,-90.0,310.0,0.64006424
1900,-90.0,320.0,0.64007187
1900,-90.0,330.0,0.64007187
1900,-90.0,340.0,0.64007187
1900,-90.0,350.0,0.64007187
1900,-82.46073298429319,0.0,0.98792267
1900,-82.46073298429319,10.0,0.97603226
1900,-82.46073298429319,20.0,0.99409485
1900,-82.46073298429319,30.0,0.9915123
1900,-82.46073298429319,40.0,0.93095016
1900,-82.46073298429319,50.0,0.80911255
1900,-82.46073298429319,60.0,0.44936752
1900,-82.46073298429319,70.0,0.29269028
1900,-82.46073298429319,80.0,0.3144722
1900,-82.46073298429319,90.0,0.3864479
1900,-82.46073298429319,100.0,0.5258751
1900,-82.46073298429319,110.0,0.65005493
1900,-82.46073298429319,120.0,0.67726517
1900,-82.46073298429319,130.0,0.51631546
1900,-82.46073298429319,140.0,0.22824097
1900,-82.46073298429319,150.0,0.024303436
1900,-82.46073298429319,160.0,-0.071388245
1900,-82.46073298429319,170.0,0.7949257
1900,-82.46073298429319,180.0,1.3940544
1900,-82.46073298429319,190.0,1.5602226
1900,-82.46073298429319,200.0,1.6664772
1900,-82.46073298429319,210.0,1.2594681
1900,-82.46073298429319,220.0,0.96138
1900,-82.46073298429319,230.0,0.6992245
1900,-82.46073298429319,240.0,0.39232445
1900,-82.46073298429319,250.0,-0.066568375
1900,-82.46073298429319,260.0,-0.11939621
1900,-82.46073298429319,270.0,0.4278412
1900,-82.46073298429319,280.0,0.9428539
1900,-82.46073298429319,290.0,1.3906269
1900,-82.46073298429319,300.0,1.4132729
1900,-82.46073298429319,310.0,1.2998333
1900,-82.46073298429319,320.0,0.95941544
1900,-82.46073298429319,330.0,1.0332565
1900,-82.46073298429319,340.0,1.0758934
1900,-82.46073298429319,350.0,1.0256271
1900,-74.92146596858639,0.0,0.82564545
1900,-74.92146596858639,10.0,0.84762955
1900,-74.92146596858639,20.0,1.004116
1900,-74.92146596858639,30.0,0.98436356
1900,-74.92146596858639,40.0,0.8509712
1900,-74.92146596858639,50.0,0.64731216
1900,-74.92146596858639,60.0,-0.028522491
1900,-74.92146596858639,70.0,-0.4295845
1900,-74.92146596858639,80.0,-0.2967224
1900,-74.92146596858639,90.0,-0.3086815
1900,-74.92146596858639,100.0,-0.23130417
1900,-74.92146596858639,110.0,-0.28470993
1900,-74.92146596858639,120.0,-0.6415329
1900,-74.92146596858639,130.0,-0.5495796
1900,-74.92146596858639,140.0,-0.35177994
1900,-74.92146596858639,150.0,-0.013561249
1900,-74.92146596858639,160.0,0.19155121
1900,-74.92146596858639,170.0,0.52588654
1900,-74.92146596858639,180.0,1.0784531
1900,-74.92146596858639,190.0,2.033145
1900,-74.92146596858639,200.0,1.8088331
1900,-74.92146596858639,210.0,0.95213985
1900,-74.92146596858639,220.0,-0.116176605
1900,-74.92146596858639,230.0,0.0010261536
1900,-74.92146596858639,240.0,0.1540165
1900,-74.92146596858639,250.0,0.08771896
1900,-74.92146596858639,260.0,0.6869011
1900,-74.92146596858639,270.0,1.1351185
1900,-74.92146596858639,280.0,1.506588
1900,-74.92146596858639,290.0,0.1177845
1900,-74.92146596858639,300.0,1.204073
1900,-74.92146596858639,310.0,-0.78012276
1900,-74.92146596858639,320.0,-0.55496216
1900,-74.92146596858639,330.0,-0.27662086
1900,-74.92146596858639,340.0,0.96429825
1900,-74.92146596858639,350.0,0.8897724
1900,-67.38219895287958,0.0,1.1215801
1900,-67.38219895287958,10.0,0.7535629
1900,-67.38219895287958,20.0,0.19733429
1900,-67.38219895287958,30.0,0.3793335
1900,-67.38219895287958,40.0,0.4994173
1900,-67.38219895287958,50.0,0.68517494
1900,-67.38219895287958,60.0,-0.010549545
1900,-67.38219895287958,70.0,-0.025594711
1900,-67.38219895287958,80.0,-0.39092255
1900,-67.38219895287958,90.0,-0.5253582
1900,-67.38219895287958,100.0,-0.6595459
1900,-67.38219895287958,110.0,-1.3049259
1900,-67.38219895287958,120.0,-1.0659828
1900,-67.38219895287958,130.0,-0.96108055
1900,-67.38219895287958,140.0,-0.5172672
1900,-67.38219895287958,150.0,0.01869011
1900,-67.38219895287958,160.0,0.66534805
1900,-67.38219895287958,170.0,0.9151907
1900,-67.38219895287958,180.0,1.2609386
1900,-67.38219895287958,190.0,1.0681872
1900,-67.38219895287958,200.0,0.91319466
1900,-67.38219895287958,210.0,0.66723156
1900,-67.38219895287958,220.0,0.4103408
1900,-67.38219895287958,230.0,0.38064766
1900,-67.38219895287958,240.0,0.45054007
1900,-67.38219895287958,250.0,0.38039923
1900,-67.38219895287958,260.0,0.60303545
1900,-67.38219895287958,270.0,0.35773373
1900,-67.38219895287958,280.0,-0.15298557
1900,-67.38219895287958,290.0,-0.18984032
1900,-67.38219895287958,300.0,1.5728092
1900,-67.38219895287958,310.0,0.90073395
1900,-67.38219895287958,320.0,1.2771301
1900,-67.38219895287958,330.0,1.3728209
1900,-67.38219895287958,340.0,1.4470587
1900,-67.38219895287958,350.0,1.1995277
1900,-59.84293193717278,0.0,1.0404801
1900,-59.84293193717278,10.0,1.0606356
1900,-59.84293193717278,20.0,0.5631468
1900,-59.84293193717278,30.0,0.13758612
1900,-59.84293193717278,40.0,-0.099128485
1900,-59.84293193717278,50.0,-0.031500116
1900,-59.84293193717278,60.0,0.19504757
1900,-59.84293193717278,70.0,0.3056265
1900,-59.84293193717278,80.0,-0.029367447
1900,-59.84293193717278,90.0,-0.17123652
1900,-59.84293193717278,100.0,-0.7314234
1900,-59.84293193717278,110.0,-0.66202354
1900,-59.84293193717278,120.0,-0.9583484
1900,-59.84293193717278,130.0,-1.1615144
1900,-59.84293193717278,140.0,-1.1658862
1900,-59.84293193717278,150.0,-0.9331864
1900,-59.84293193717278,160.0,-0.679759
1900,-59.84293193717278,170.0,-0.39343965
1900,-59.84293193717278,180.0,-0.028585076
1900,-59.84293193717278,190.0,0.29022157
1900,-59.84293193717278,200.0,0.43770725
1900,-59.84293193717278,210.0,0.51792026
1900,-59.84293193717278,220.0,0.49822512
1900,-59.84293193717278,230.0,0.4869913
1900,-59.84293193717278,240.0,0.5038696
1900,-59.84293193717278,250.0,0.44323713
1900,-59.84293193717278,260.0,0.3435241
1900,-59.84293193717278,270.0,0.2453196
1900,-59.84293193717278,280.0,0.11223376
1900,-59.84293193717278,290.0,-0.1276676
1900,-59.84293193717278,300.0,-0.15687327
1900,-59.84293193717278,310.0,0.018580914
1900,-59.84293193717278,320.0,0.13942146
1900,-59.84293193717278,330.0,0.13655591
1900,-59.84293193717278,340.0,0.32192588
1900,-59.84293193717278,350.0,0.72353435
1900,-52.303664921465966,0.0,0.13015234
1900,-52.303664921465966,10.0,0.19646692
1900,-52.303664921465966,20.0,0.21934795
1900,-52.303664921465966,30.0,0.10251284
1900,-52.303664921465966,40.0,-0.048392057
1900,-52.303664921465966,50.0,-0.092739105
1900,-52.303664921465966,60.0,-0.04151368
1900,-52.303664921465966,70.0,0.22388816
1900,-52.303664921465966,80.0,0.2710755
1900,-52.303664921465966,90.0,0.24692321
1900,-52.303664921465966,100.0,0.3360262
1900,-52.303664921465966,110.0,0.15253615
1900,-52.303664921465966,120.0,-0.061187744
1900,-52.303664921465966,130.0,-0.20750952
1900,-52.303664921465966,140.0,-0.2805376
1900,-52.303664921465966,150.0,-0.36197042
1900,-52.303664921465966,160.0,-0.3608489
1900,-52.303664921465966,170.0,-0.22890949
1900,-52.303664921465966,180.0,-0.06810665
1900,-52.303664921465966,190.0,0.13539934
1900,-52.303664921465966,200.0,0.21536922
1900,-52.303664921465966,210.0,0.20322609
1900,-52.303664921465966,220.0,0.20204306
1900,-52.303664921465966,230.0,0.31125593
1900,-52.303664921465966,240.0,0.43322515
1900,-52.303664921465966,250.0,0.3249712
1900,-52.303664921465966,260.0,0.14124155
1900,-52.303664921465966,270.0,0.09300375
1900,-52.303664921465966,280.0,0.13785458
1900,-52.303664921465966,290.0,0.3414216
1900,-52.303664921465966,300.0,0.007835865
1900,-52.303664921465966,310.0,-0.16659832
1900,-52.303664921465966,320.0,-0.16065502
1900,-52.303664921465966,330.0,-0.17831135
1900,-52.303664921465966,340.0,-0.01966691
1900,-52.303664921465966,350.0,0.10356808
1900,-44.76439790575916,0.0,-0.25136852
1900,-44.76439790575916,10.0,-0.09426403
1900,-44.76439790575916,20.0,0.022047997
1900,-44.76439790575916,30.0,-0.054920197
1900,-44.76439790575916,40.0,-0.1809473
1900,-44.76439790575916,50.0,-0.14696407
1900,-44.76439790575916,60.0,0.0040016174
1900,-44.76439790575916,70.0,0.19935131
1900,-44.76439790575916,80.0,0.19114017
1900,-44.76439790575916,90.0,0.2972355
1900,-44.76439790575916,100.0,0.3630514
1900,-44.76439790575916,110.0,0.2487588
1900,-44.76439790575916,120.0,0.20422983
1900,-44.76439790575916,130.0,-0.010957718
1900,-44.76439790575916,140.0,-0.14470387
1900,-44.76439790575916,150.0,-0.30548477
1900,-44.76439790575916,160.0,-0.61423683
1900,-44.76439790575916,170.0,-0.8341937
1900,-44.76439790575916,180.0,0.016638756
1900,-44.76439790575916,190.0,0.33816814
1900,-44.76439790575916,200.0,0.42962837
1900,-44.76439790575916,210.0,0.4452324
1900,-44.76439790575916,220.0,0.19641304
1900,-44.76439790575916,230.0,0.10294628
1900,-44.76439790575916,240.0,-0.054956436
1900,-44.76439790575916,250.0,-0.117360115
1900,-44.76439790575916,260.0,-0.02508545
1900,-44.76439790575916,270.0,-0.017185211
1900,-44.76439790575916,280.0,0.04253769
1900,-44.76439790575916,290.0,0.20783901
1900,-44.76439790575916,300.0,-0.16733837
1900,-44.76439790575916,310.0,-0.22603035
1900,-44.76439790575916,320.0,-0.14418316
1900,-44.76439790575916,330.0,-0.31700325
1900,-44.76439790575916,340.0,-0.40326214
1900,-44.76439790575916,350.0,-0.4584751
1900,-37.225130890052355,0.0,-0.30038166
1900,-37.225130890052355,10.0,0.10397148
1900,-37.225130890052355,20.0,0.14089775
